date,open,high,low,close,volume,Name
1/28/2021,12.99625015,13.33975029,12.96049976,13.05099964,228316000,NVDA
1/29/2021,13.07499981,13.33475018,12.91149998,12.98974991,271552000,NVDA
2/1/2021,13.05325031,13.27075005,12.90275002,13.23700047,217204000,NVDA
2/2/2021,13.39875031,13.57199955,13.28549957,13.5567503,220440000,NVDA
2/3/2021,13.63599968,13.9317503,13.51650047,13.53050041,245408000,NVDA
2/4/2021,13.53100014,13.67350006,13.33775043,13.66425037,201340000,NVDA
2/5/2021,13.72500038,13.73725033,13.54574966,13.5909996,169152000,NVDA
2/8/2021,13.7272501,14.47375011,13.7272501,14.43875027,434624000,NVDA
2/9/2021,14.34074974,14.58325005,14.22249985,14.26325035,287560000,NVDA
2/10/2021,14.46325016,14.90499973,14.34150028,14.7642498,485352000,NVDA
2/11/2021,14.98025036,15.27225018,14.92500019,15.25074959,450828000,NVDA
2/12/2021,15.05000019,15.29125023,14.77499962,14.96125031,374756000,NVDA
2/16/2021,15.06424999,15.37250042,14.94999981,15.33024979,321960000,NVDA
2/17/2021,15.17099953,15.22350025,14.77999973,14.90600014,274756000,NVDA
2/18/2021,14.72900009,14.87325001,14.57499981,14.82900047,233868000,NVDA
2/19/2021,15.02449989,15.17700005,14.84675026,14.92650032,271724000,NVDA
2/22/2021,14.77474976,15.13325024,14.32499981,14.35575008,325884000,NVDA
2/23/2021,14.07524967,14.23875046,13.38949966,14.1420002,391780000,NVDA
2/24/2021,14.12275028,14.50675011,13.75599957,14.4989996,448320000,NVDA
2/25/2021,14.0454998,14.37475014,13.21625042,13.30749989,824436000,NVDA
2/26/2021,13.75249958,13.85449982,13.36100006,13.71450043,500932000,NVDA
3/1/2021,13.875,13.92500019,13.55325031,13.84175014,353184000,NVDA
3/2/2021,13.89999962,13.9204998,13.39599991,13.40625,264116000,NVDA
3/3/2021,13.42625046,13.45149994,12.79874992,12.80475044,377592000,NVDA
3/4/2021,12.80074978,12.97500038,12.08374977,12.37024975,573344000,NVDA
3/5/2021,12.55000019,12.55000019,11.67924976,12.46150017,542840000,NVDA
3/8/2021,12.44999981,12.47124958,11.56649971,11.59325027,543112000,NVDA
3/9/2021,12.13024998,12.61674976,12.05924988,12.52025032,521824000,NVDA
3/10/2021,12.84049988,12.97999954,12.45750046,12.46825027,384376000,NVDA
3/11/2021,12.94999981,13.04625034,12.73449993,12.99349976,299916000,NVDA
3/12/2021,12.64824963,12.88875008,12.59000015,12.85599995,243964000,NVDA
3/15/2021,12.86474991,13.20674992,12.76725006,13.19124985,221988000,NVDA
3/16/2021,13.35649967,13.51249981,13.11674976,13.29125023,272128000,NVDA
3/17/2021,13.0397501,13.45324993,12.98950005,13.34125042,243864000,NVDA
3/18/2021,13.13650036,13.18400002,12.71700001,12.72249985,293896000,NVDA
3/19/2021,12.75,12.92150021,12.61250019,12.84574986,299208000,NVDA
3/22/2021,12.91275024,13.39449978,12.90674973,13.18624973,297804000,NVDA
3/23/2021,13.25424957,13.34449959,13.02124977,13.07075024,222048000,NVDA
3/24/2021,13.15124989,13.15925026,12.63675022,12.64299965,245840000,NVDA
3/25/2021,12.49950027,12.71475029,12.27200031,12.53524971,295144000,NVDA
3/26/2021,12.55449963,12.85624981,12.37349987,12.83924961,363968000,NVDA
3/29/2021,12.82024956,13.0625,12.69999981,12.94824982,273520000,NVDA
3/30/2021,12.84200001,12.97525024,12.70499992,12.87174988,200204000,NVDA
3/31/2021,13.01550007,13.47049999,12.98250008,13.34825039,314776000,NVDA
4/1/2021,13.57225037,13.86999989,13.51124954,13.81175041,308276000,NVDA
4/5/2021,13.86750031,14.01399994,13.7329998,13.98750019,255672000,NVDA
4/6/2021,13.99975014,14.05424976,13.77350044,13.86149979,191744000,NVDA
4/7/2021,13.8807497,14.24349976,13.71150017,14.14350033,251284000,NVDA
4/8/2021,14.2527504,14.4715004,14.2489996,14.31700039,244416000,NVDA
4/9/2021,14.21399975,14.40799999,14.17500019,14.39999962,195172000,NVDA
4/12/2021,14.2897501,15.35249996,14.1392498,15.20899963,869324000,NVDA
4/13/2021,15.23149967,15.69999981,15.12574959,15.67949963,676212000,NVDA
4/14/2021,15.625,15.72049999,15.22749996,15.27700043,385500000,NVDA
4/15/2021,15.66250038,16.21425056,15.63150024,16.1372509,598480000,NVDA
4/16/2021,16.0529995,16.1657505,15.86524963,15.91250038,335208000,NVDA
4/19/2021,15.53649998,15.80749989,15.2329998,15.36174965,404420000,NVDA
4/20/2021,15.32324982,15.49699974,14.9630003,15.17125034,334132000,NVDA
4/21/2021,15.11874962,15.36250019,15.1022501,15.36050034,216776000,NVDA
4/22/2021,15.375,15.4385004,14.78349972,14.85025024,277788000,NVDA
4/23/2021,14.93424988,15.33500004,14.90025043,15.26525021,227500000,NVDA
4/26/2021,15.18500042,15.47900009,15.125,15.47799969,197796000,NVDA
4/27/2021,15.57849979,15.6704998,15.35449982,15.38175011,164572000,NVDA
4/28/2021,15.36450005,15.5322504,15.21549988,15.27674961,209416000,NVDA
4/29/2021,15.39999962,15.4364996,15.07149982,15.32474995,173196000,NVDA
4/30/2021,15.17450047,15.36499977,14.99699974,15.00949955,201912000,NVDA
5/3/2021,15.125,15.24674988,14.78750038,14.83675003,203912000,NVDA
5/4/2021,14.63724995,14.63749981,14.01025009,14.35124969,405324000,NVDA
5/5/2021,14.70899963,14.8135004,14.38749981,14.45849991,292024000,NVDA
5/6/2021,14.49524975,14.57124996,14.21800041,14.52299976,193380000,NVDA
5/7/2021,14.80825043,14.97074986,14.67175007,14.81225014,229328000,NVDA
5/10/2021,14.78724957,14.80599976,14.25,14.26574993,268904000,NVDA
