date,open,high,low,close,volume,Name
12/21/2020,40,41.20000076,36,38.59999847,32745,BTCT
12/22/2020,39.59999847,39.59999847,37,37.59999847,13750,BTCT
12/23/2020,39,39,37.40000153,38,17430,BTCT
12/24/2020,38.20000076,39.20000076,37,37.79999924,8240,BTCT
12/28/2020,38.59999847,39.79999924,36.59999847,39,25470,BTCT
12/29/2020,39.20000076,41.79999924,37,39.59999847,30825,BTCT
12/30/2020,40,40,36,36.79999924,30900,BTCT
12/31/2020,37.40000153,41.79999924,35.59999847,40,71510,BTCT
1/4/2021,37.79999924,38.79999924,35.20000076,36,43665,BTCT
1/5/2021,36.20000076,37.20000076,34.59999847,36.40000153,39745,BTCT
1/6/2021,35.40000153,35.79999924,34.20000076,34.79999924,43850,BTCT
1/7/2021,35,41.59999847,34.59999847,40.79999924,352460,BTCT
1/8/2021,42.79999924,43,38.20000076,39.40000153,122605,BTCT
1/11/2021,38.59999847,39,35.40000153,35.79999924,140925,BTCT
1/12/2021,36.40000153,37.59999847,36,36.79999924,97630,BTCT
1/13/2021,37,41,36,39,114150,BTCT
1/14/2021,39.40000153,39.79999924,37.20000076,38.59999847,49040,BTCT
1/15/2021,38.59999847,39.79999924,36,38.40000153,108630,BTCT
1/19/2021,40.79999924,42,38,39.40000153,198970,BTCT
1/20/2021,39.59999847,40.79999924,37.40000153,38.79999924,116495,BTCT
1/21/2021,38.79999924,43,37.79999924,41.59999847,160880,BTCT
1/22/2021,41.20000076,42.40000153,40.59999847,40.79999924,62195,BTCT
1/25/2021,41.79999924,45,39.79999924,43,141345,BTCT
1/26/2021,43.40000153,45.59999847,42.20000076,43.20000076,85260,BTCT
1/27/2021,41.59999847,42,38.20000076,39.20000076,81545,BTCT
1/28/2021,39.20000076,40,37.40000153,38.20000076,48755,BTCT
1/29/2021,37,47.40000153,36.40000153,40.59999847,753335,BTCT
2/1/2021,39.79999924,41.79999924,38.20000076,38.79999924,161020,BTCT
2/2/2021,37.40000153,39.20000076,35.59999847,37.20000076,165585,BTCT
2/3/2021,37,39.40000153,36.59999847,38,110570,BTCT
2/4/2021,37.59999847,57,37.59999847,54.79999924,1759065,BTCT
2/5/2021,75.80000305,85.40000153,58.79999924,61,2816175,BTCT
2/8/2021,61,62.59999847,55.59999847,62.20000076,301375,BTCT
2/9/2021,59,61.20000076,57,58.40000153,142045,BTCT
2/10/2021,58.79999924,58.79999924,52.20000076,55.59999847,147475,BTCT
2/11/2021,55.79999924,58.59999847,54,54.59999847,96740,BTCT
2/12/2021,59.40000153,65.59999847,58,59,439780,BTCT
2/16/2021,60.59999847,61.59999847,57,58,102060,BTCT
2/17/2021,58.20000076,58.40000153,53.79999924,55.20000076,104045,BTCT
2/18/2021,52,58.20000076,52,56.59999847,87745,BTCT
2/19/2021,55.79999924,56,53,54,81850,BTCT
2/22/2021,53.40000153,54.79999924,52.40000153,52.59999847,58195,BTCT
2/23/2021,47.40000153,48.59999847,40.40000153,45,117005,BTCT
2/24/2021,45,49.79999924,44,48.40000153,50570,BTCT
2/25/2021,48.40000153,48.79999924,43,43.79999924,61015,BTCT
2/26/2021,53.40000153,55.59999847,46,47.59999847,893350,BTCT
